number,account,priority,sys_created_on,state,short_description,description,sys_updated_on,assignment_group,assigned_to,product,resolved_at,sys_mod_count,u_problem,SLA_task,SLA_Business_Time_seconds,SLA_Duration_seconds,SLA_Business_Time,SLA_Duration,trend,trend_auto
CS1813664,Norfolk and Norwich University Hospitals NHS Foundation Trust,4 - Low,14/07/2026 12:44:23,On hold,Access,"Hello,

We have two drop down options for Cromer and ED. I need all existing ED users to be able to access Cromer.  Is there a quick way to apply this? 

Thank you
Victoria",03/08/2026 01:39:28,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,,19,,,,,,,Other,Audit / IG / access investigation
CS1813712,Mid Yorkshire Teaching NHS Trust,4 - Low,14/07/2026 13:23:42,Closed,Remove DOD for patient ,"Hello, are you able to remove DOD for the following patient please? its been incorrectly record on Symphony.

PMI-1417887

Thank you",15/07/2026 00:17:15,Acute Care Symphony Support Level 1,Sheree Chadwick,Symphony,14/07/2026 14:38:18,14,,CS1813712,3073.0,3073.0,51 mins,51 mins,Other,DAD / HL7 / interface messaging
CS1815139,Northampton General Hospital NHS Trust,4 - Low,16/07/2026 11:38:31,Resolved,Data finding,"Olu called this morning as Rachel Wilson had pointed him in our direction  I asked him for an email to verify the request and identity

I am trying to find out where telephone consultation data is stored and how it can be accessed. Could you point me in the right direction?",22/07/2026 12:38:06,Acute Care Symphony Support Level 1,Sheree Chadwick,Symphony,22/07/2026 12:38:06,23,,CS1815139,43827.0,101427.0,"12 hrs, 10 mins","1 days, 4 hrs, 10 mins",Notifications & Communications / Email,
CS1815612,South Tees Hospitals NHS Foundation Trust,4 - Low,17/07/2026 09:34:48,Closed,Audit data,"Hello
Please can I request a full Symphony Audit for all access, deletions etc into the following patients Symphony records from the 7th April 2026 to present day.
Thanks
Paul",22/07/2026 13:51:13,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,22/07/2026 09:25:45,20,,CS1815612,13209.0,70809.0,"3 hrs, 40 mins","19 hrs, 40 mins",Other,Audit / IG / access investigation
CS1815613,North Cumbria Integrated Care NHS Foundation Trust,4 - Low,17/07/2026 09:35:09,Closed,Patient Audit,"Can you please provide an audit of all activity on the following patient's record between the following dates:
NHS No. 4004049490
Timescales: 27/02/2026 - 07/04/2026
If you require any further information please let me know.
Many Thanks 
Angela",17/07/2026 15:01:47,Acute Care Symphony Support Level 1,Sheree Chadwick,Symphony,17/07/2026 15:01:45,15,,,,,,,Other,Audit / IG / access investigation
CS1816521,Luton And Dunstable Hospital NHS Foundation Trust,4 - Low,20/07/2026 12:42:47,Resolved,URGENT - Symphony Data - Luton Live ,"URGENT - 
Hi Support
The ED site team have raised that SHREWD System is showing the median wait time to treatment in ED since midnight is 17 days and 11 hours. It’s pulling the data from Symphony. Is there any way to check this? 

Many thanks
Zak
IT Team",24/07/2026 13:30:51,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,24/07/2026 13:30:51,11,,CS1816521,15484.0,15484.0,"4 hrs, 18 mins","4 hrs, 18 mins",Other,Data / SQL / configuration
CS1816549,Health Service Executive,4 - Low,20/07/2026 13:14:33,Resolved,Query clinic slots,WE have an existing clinic in AMAU dept with 3 slots. Today i increased up the 'maximum slots per clinic to 4 and 'maximum patients per clinic list'  from 3 to 4. When we look then at the clinic we can only see the 4 slots from Tuesday 28th July which is the first day no patients are booked in. Patients are booked in up to then already before i changed from 3 to 4 but was expecting to see the free slot. Is the system restricted that when you increase up slots you only see the new slot from when clinic is empty,21/07/2026 00:17:48,Acute Care Symphony Support Level 1,Jackie Milner,Symphony,20/07/2026 13:30:33,13,,CS1816549,757.0,757.0,12 mins,12 mins,Other,DAD / HL7 / interface messaging
CS1816639,South Tees Hospitals NHS Foundation Trust,4 - Low,20/07/2026 14:47:34,On hold,Connections to old STNAS1 server,"Hello
Could you check the set up of the WebICE interface from Symphony?
It looks like when users click on the WebICE DEP to log into WebICE and request tests, the system is opening a connection to S:/Shares/Symphony/Symphony/System/SML/ICE/logon.xml
Thanks
Paul",30/07/2026 02:29:29,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,,28,,,,,,,Other,DAD / HL7 / interface messaging
CS1817246,Mid Yorkshire Teaching NHS Trust,4 - Low,21/07/2026 12:47:32,Resolved,Audit Request,"Hi 

Can I please request an audit of who has access the record in the last 2 years for the patient below:

UNIT: 7663671
NHS: 653 431 3634

Thanks

Farzana",22/07/2026 00:16:05,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,21/07/2026 18:00:31,9,,CS1817246,15148.0,18779.0,"4 hrs, 12 mins","5 hrs, 12 mins",Other,Audit / IG / access investigation
CS1817247,Mid Yorkshire Teaching NHS Trust,4 - Low,21/07/2026 12:49:08,Resolved,Audit Request,"Hi

Can I please request an audit of who has access the record from 1st April 2026 - today for the patients below:

DB 3391294
AM 7721293


Thanks

Farzana",22/07/2026 15:25:22,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,22/07/2026 15:25:22,11,,CS1817247,38174.0,95774.0,"10 hrs, 36 mins","1 days, 2 hrs, 36 mins",Other,Audit / IG / access investigation
CS1817260,Mid Yorkshire Teaching NHS Trust,4 - Low,21/07/2026 13:00:57,Resolved,Audit Request,"Hi 

Can you please provide information to let me know if a Symphony record has been altered and what the alterations were and by role/whom on the 12th March 2026. 


NHS number is 637 777 7248 

Thanks

Farzana",22/07/2026 00:15:56,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,21/07/2026 18:03:34,9,,CS1817260,14343.0,18157.0,"3 hrs, 59 mins","5 hrs, 2 mins",Other,Audit / IG / access investigation
CS1817925,Cumbria Teaching PCT,4 - Low,22/07/2026 13:23:29,Closed,Entry been deleted incorrectly,"A staff member contacted us to advise that an attendance for Patient hospital number: 1155700 had disappeared from Symphony.  On investigation we have found a ticket with another team requesting the deletion of the missing Symphony entry.  

Is there anyway the deleted attendance can be recovered?

Attendance number: csd-26-004514-1",03/08/2026 10:24:35,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,27/07/2026 13:43:02,15,,,,,,,Other,DAD / HL7 / interface messaging
CS1820102,Norfolk and Norwich University Hospitals NHS Foundation Trust,4 - Low,27/07/2026 12:53:31,Closed,access log for a Coroner’s Inquest.,"MH 2295780 

 I require some audit information but have been informed that I need to request this from yourselves.
 
The information I require is access logs for reviewing patient MH 2295780 from 18 June to 20 July 2026.
 
If you need authority to provide this information, Mark Northcott is aware of the situation.
 
I look forward to hearing from you.

Kind regards
 
Sue
 
Sue Dack
Legal Secretary
Norfolk & Norwich University Hospital",31/07/2026 10:32:17,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,28/07/2026 09:04:45,14,,CS1820102,2064.0,2064.0,34 mins,34 mins,Other,Audit / IG / access investigation
CS1820584,Isle Of Wight NHS Trust,4 - Low,28/07/2026 10:10:23,Closed,incorrectly formatted attendance message,"for the attendance on episode ED-26-035447-1 on the 27/7/26 @ 19:44 the A04 message was incorrectly formatted in the PV2 segment with extra returns and the text showing as a separate segment.  i have looked at the episode and can not see why this has happened.  please investigate  and let me know the cause of the error-
PV2|||\r\n
had a fall on friday and hurt right shin- s|\r",31/07/2026 09:38:49,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,30/07/2026 13:57:00,15,,CS1820584,71197.0,186397.0,"19 hrs, 46 mins","2 days, 3 hrs, 46 mins",Other,DAD / HL7 / interface messaging
CS1820586,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,4 - Low,28/07/2026 10:11:31,Closed,Special Case Alert Audit,"Hi
Can you please tell me when patient D0197269 CP had the following alerts added to their Symphony record:
- Impaired Mental Status
-Patient requires a Chaperone at all times 
-Known violent/abusive",31/07/2026 13:30:04,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,30/07/2026 10:01:08,11,,CS1820586,56977.0,172177.0,"15 hrs, 49 mins","1 days, 23 hrs, 49 mins",Notifications & Communications / Alerts,
CS1821217,Aneurin Bevan University Healthboard,4 - Low,29/07/2026 09:15:57,Closed,Date and time stores,"Hi,

As part of some cloud integration work that is going on in our organisation I've been asked to confirm how date and time is stored for example UTC, GMC or BST? This is to ensure that hourly data is handled consistently across our organisation.",29/07/2026 16:11:41,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,29/07/2026 13:53:55,10,,CS1821217,16678.0,16678.0,"4 hrs, 37 mins","4 hrs, 37 mins",Other,DAD / HL7 / interface messaging
CS1821247,Mid Yorkshire Teaching NHS Trust,4 - Low,29/07/2026 09:35:05,Resolved,Symphony postcode finder ,"Hello 
Our AE departments are unable to use the postcode finder, could you check the issue as its causing delays in admitting patients please?

Unable to locate GBG loqate",03/08/2026 09:40:57,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,03/08/2026 09:40:57,26,,CS1821247,27206.0,28448.0,"7 hrs, 33 mins","7 hrs, 54 mins",Other,DAD / HL7 / interface messaging
CS1821264,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,4 - Low,29/07/2026 09:47:33,In Progress,Audit Request ,"Hi, 
A couple of weeks ago you provided an audit for the following patients: D0112989 and D10226612.
Can we please have an audit for these patients between May 2023 and November 2023 - for e-view and search as before :) 
Many Thanks
Laura",29/07/2026 15:26:47,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,,12,,,,,,,Other,Audit / IG / access investigation
CS1821332,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,4 - Low,29/07/2026 10:36:26,In Progress,ICE upgrade - need change to interop ,"Hi 
I have been advised to log a call on here with the following request. 
DBTH are currently upgrading their Order Comms ICE system, for which we have an interop in Symphony. I have been asked by the ICE System Team to see if we can get the Symphony Test interop changed to match the new environment. The new test link is http://iceweb/icedesktop/dotnet/icedesktop/service_request.aspx and it needs to use IE Mode.

Many Thanks
Laura",31/07/2026 16:32:45,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,,16,,,,,,,Other,
CS1821439,Isle Of Wight NHS Trust,4 - Low,29/07/2026 12:11:29,In Progress,Merge A40 message not processed,We have merged a record in PAS and sent an A40 message.  I can see in the DAD logs that the A40 message was received and looks correct but it has not merged the 2 records in Symphony.  Patient casenote numbers are IW408764 (the retained number) and IW467305 (the discarded number).  I know we can resolve this using SAPM bur this is the second time in a week that merged records have failed.  Please can you let me know they the A40 messages are not being processed as expected,30/07/2026 00:18:10,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,,6,,,,,,,Other,DAD / HL7 / interface messaging
CS1821467,Leeds Teaching Hospitals NHS Trust,4 - Low,29/07/2026 12:34:19,Resolved,Request for Roles and Responsibilties,"Hi Team, 

Please can I request a extract of the current users on our Symphony Live environment with information of the role assigned to each user. 

Many thanks 

Megan",31/07/2026 15:47:33,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,31/07/2026 15:47:33,14,,CS1821467,97994.0,184394.0,"1 days, 3 hrs, 13 mins","2 days, 3 hrs, 13 mins",Other,DAD / HL7 / interface messaging
CS1821534,Aneurin Bevan University Healthboard,4 - Low,29/07/2026 13:50:10,Closed,Ptaient alert removed,"Hi,

patient 6702257 previously had a patient alert on their record and appears to have been removed.

Are you able to advise who removed it, when and retrieve it if possible please.",31/07/2026 13:08:49,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,31/07/2026 13:08:47,15,,CS1821534,55117.0,170317.0,"15 hrs, 18 mins","1 days, 23 hrs, 18 mins",Other,DAD / HL7 / interface messaging
CS1821905,North West Anglia NHS Foundation Trust,4 - Low,30/07/2026 10:21:05,In Progress,Audit 26-12,Please can an audit be completed using the parameters in the word document attached,30/07/2026 13:15:43,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,,11,,,,,,,Other,Audit / IG / access investigation
CS1822011,Mid Yorkshire Teaching NHS Trust,4 - Low,30/07/2026 11:32:39,In Progress,Filters/Sort options,"We seem to be having an issue with the filtering/sort option on the generic log ons. When you log onto aepgh2 without applying any filters, this will show patients with longest in dept on top. However, when you log onto the aepgh generic log on it doesnt show this. is there any particular reason this is? We can add an advanced filter to apply for this but we shouldnt need to. please see screenshots attached",30/07/2026 12:16:27,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,,9,,,,,,,Other,DAD / HL7 / interface messaging
CS1822174,South Tees Hospitals NHS Foundation Trust,4 - Low,30/07/2026 13:56:14,Closed,patient audit required for IG,"Our IG department have asked for the following audit of all staff that have accessed the following patient on Symphony for the past week – 23rd July 2026 – 30th July 2026


NHS No:  4062552094 (PG)",31/07/2026 00:17:02,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,30/07/2026 15:05:43,18,,CS1822174,4169.0,4169.0,"1 hrs, 9 mins","1 hrs, 9 mins",Other,Audit / IG / access investigation
CS1822419,Mid Yorkshire Teaching NHS Trust,4 - Low,31/07/2026 09:08:57,Resolved,Camis DOD Mismatch With Symphony,"Good Morning,
 
There is an issue with Symphony where it is not displaying the date of death when a patient has date of death on eCamis. The attached report has flagged 50 records with a DOD on eCamis but not on Symphony and 3 records with incorrect DOD on Symphony. Please can this be investigated. Thanks.",03/08/2026 09:37:35,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,03/08/2026 09:37:35,25,,CS1822419,17628.0,17688.0,"4 hrs, 53 mins","4 hrs, 54 mins",Other,DAD / HL7 / interface messaging
CS1822977,North West Anglia NHS Foundation Trust,4 - Low,03/08/2026 09:12:58,On hold,Live GP Update Q1 2026,"Following test GP update in case CS1818947, Trust are ready to do the live update on Monday 10 August.",03/08/2026 11:12:00,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,,13,,,,,,,Other,
